date,adj_close
2010-05-05,29.150249481201172
2010-05-06,27.95291519165039
2010-05-07,27.48292350769043
2010-05-10,29.295719146728516
2010-05-11,29.46916961669922
2010-05-12,29.944759368896484
2010-05-13,29.457990646362305
2010-05-14,28.523611068725586
2010-05-17,28.562772750854492
2010-05-18,27.841012954711914
2010-05-19,27.58363914489746
2010-05-20,26.16808319091797
2010-05-21,27.046510696411133
2010-05-24,26.442245483398438
2010-05-25,26.65486717224121
2010-05-26,26.59890365600586
2010-05-27,28.059223175048828
2010-05-28,27.70113754272461
2010-06-01,27.12483787536621
2010-06-02,27.656387329101562
2010-06-03,27.578044891357422
2010-06-04,26.01702308654785
2010-06-07,25.87713623046875
2010-06-08,26.34153175354004
2010-06-09,26.49819564819336
2010-06-10,27.645185470581055
2010-06-11,27.97529411315918
2010-06-14,28.322185516357422
2010-06-15,28.954421997070312
2010-06-16,28.69145965576172
2010-06-17,28.75301742553711
2010-06-18,28.66349220275879
2010-06-21,28.439687728881836
2010-06-22,27.594816207885742
2010-06-23,27.667558670043945
2010-06-24,27.081878662109375
2010-06-25,27.765277862548828
2010-06-28,27.437692642211914
2010-06-29,26.539657592773438
2010-06-30,26.257278442382812
2010-07-01,26.166908264160156
2010-07-02,25.66423988342285
2010-07-06,25.093799591064453
2010-07-07,26.313751220703125
2010-07-08,26.64133071899414
2010-07-09,26.980209350585938
2010-07-12,27.064926147460938
2010-07-13,27.73138427734375
2010-07-14,27.567590713500977
2010-07-15,27.47723960876465
2010-07-16,26.584856033325195
2010-07-19,26.912437438964844
2010-07-20,27.415098190307617
2010-07-21,26.844648361206055
2010-07-22,27.85000228881836
2010-07-23,28.205821990966797
2010-07-26,28.91180992126465
2010-07-27,28.90615463256836
2010-07-28,28.849674224853516
2010-07-29,28.60681915283203
2010-07-30,28.77625846862793
2010-08-02,29.742069244384766
2010-08-03,29.454015731811523
2010-08-04,29.662981033325195
2010-08-05,29.29022979736328
2010-08-06,29.154666900634766
2010-08-09,29.48789405822754
2010-08-10,29.199846267700195
2010-08-11,28.471267700195312
2010-08-12,28.115446090698242
2010-08-13,28.115446090698242
2010-08-16,28.092845916748047
2010-08-17,28.736724853515625
2010-08-18,28.76495933532715
2010-08-19,28.030715942382812
2010-08-20,27.940357208251953
2010-08-23,27.793508529663086
2010-08-24,27.680551528930664
2010-08-25,28.121105194091797
2010-08-26,27.95166015625
2010-08-27,28.4147891998291
2010-08-30,28.194520950317383
2010-08-31,28.409133911132812
2010-09-01,29.33540153503418
2010-09-02,29.70816421508789
2010-09-03,30.14305305480957
2010-09-07,29.679933547973633
2010-09-08,29.742069244384766
2010-09-09,29.39751625061035
2010-09-10,29.555662155151367
2010-09-13,30.041391372680664
2010-09-14,29.928436279296875
2010-09-15,30.188232421875
2010-09-16,30.030086517333984
2010-09-17,30.12046241760254
2010-09-20,30.854698181152344
2010-09-21,30.402856826782227
2010-09-22,29.990564346313477
2010-09-23,29.250673294067383
2010-09-24,30.07813835144043
2010-09-27,29.70772933959961
2010-09-28,29.82740020751953
2010-09-29,29.59375762939453
2010-09-30,29.67923355102539
2010-10-01,29.82740020751953
2010-10-04,30.100940704345703
2010-10-05,30.57963752746582
2010-10-06,30.41437530517578
2010-10-07,30.499858856201172
2010-10-08,30.58533477783203
2010-10-11,30.57963752746582
2010-10-12,30.796186447143555
2010-10-13,31.11531639099121
2010-10-14,31.03554916381836
2010-10-15,30.99564552307129
2010-10-18,31.39457130432129
2010-10-19,31.007047653198242
2010-10-20,31.685195922851562
2010-10-21,31.651018142700195
2010-10-22,31.668106079101562
2010-10-25,31.725086212158203
2010-10-26,31.497142791748047
2010-10-27,31.274898529052734
2010-10-28,31.081125259399414
2010-10-29,31.08682632446289
2010-11-01,31.35466957092285
2010-11-02,31.57122230529785
2010-11-03,31.57122230529785
2010-11-04,32.3006706237793
2010-11-05,32.648292541503906
2010-11-08,32.47162628173828
2010-11-09,31.15522003173828
2010-11-10,31.542734146118164
2010-11-11,31.2919864654541
2010-11-12,31.00135040283203
2010-11-15,30.70500373840332
2010-11-16,29.650741577148438
2010-11-17,29.87869644165039
2010-11-18,30.146526336669922
2010-11-19,30.306093215942383
2010-11-22,30.385875701904297
2010-11-23,30.146526336669922
2010-11-24,30.727802276611328
2010-11-26,30.665130615234375
2010-11-29,30.64802360534668
2010-11-30,30.511262893676758
2010-12-01,30.687910079956055
2010-12-02,31.16091537475586
2010-12-03,31.15522003173828
2010-12-06,31.21790313720703
2010-12-07,31.286291122436523
2010-12-08,30.824676513671875
2010-12-09,30.55113983154297
2010-12-10,30.75060272216797
2010-12-13,30.801891326904297
2010-12-14,30.499858856201172
2010-12-15,30.20922088623047
2010-12-16,30.260509490966797
2010-12-17,30.511262893676758
2010-12-20,30.87596893310547
2010-12-21,31.200801849365234
2010-12-22,31.440147399902344
2010-12-23,31.29768180847168
2010-12-27,31.686561584472656
2010-12-28,31.813308715820312
2010-12-29,31.876678466796875
2010-12-30,31.96309471130371
2010-12-31,31.89973258972168
2011-01-03,32.493133544921875
2011-01-04,31.870929718017578
2011-01-05,31.98615074157715
2011-01-06,31.686561584472656
2011-01-07,31.698081970214844
2011-01-10,31.692310333251953
2011-01-11,31.623180389404297
2011-01-12,31.755695343017578
2011-01-13,31.85939598083496
2011-01-14,32.072566986083984
2011-01-18,32.3491096496582
2011-01-19,31.922780990600586
2011-01-20,31.92853546142578
2011-01-21,31.951583862304688
2011-01-24,32.11288833618164
2011-01-25,32.48735809326172
2011-01-26,32.53922653198242
2011-01-27,33.05196762084961
2011-01-28,32.5046501159668
2011-01-31,32.93675231933594
2011-02-01,33.01740264892578
2011-02-02,33.01740264892578
2011-02-03,33.10958480834961
2011-02-04,32.86759567260742
2011-02-07,33.19023132324219
2011-02-08,33.33426284790039
2011-02-09,33.35731506347656
2011-02-10,33.495574951171875
2011-02-11,33.71450424194336
2011-02-14,33.72025680541992
2011-02-15,33.59352111816406
2011-02-16,33.66841125488281
2011-02-17,33.702972412109375
2011-02-18,33.83549118041992
2011-02-22,33.541664123535156
2011-02-23,33.25937271118164
2011-02-24,33.00587844848633
2011-02-25,33.65113067626953
2011-02-28,34.48649215698242
2011-03-01,33.46100997924805
2011-03-02,33.155670166015625
2011-03-03,33.633853912353516
2011-03-04,33.311222076416016
2011-03-07,33.06925582885742
2011-03-08,33.53590393066406
2011-03-09,33.501346588134766
2011-03-10,32.988590240478516
2011-03-11,33.3227424621582
2011-03-14,32.988590240478516
2011-03-15,32.81575393676758
2011-03-16,32.331817626953125
2011-03-17,32.57954025268555
2011-03-18,32.90793991088867
2011-03-21,33.26512145996094
2011-03-22,33.05196762084961
2011-03-23,32.68902587890625
2011-03-24,32.82727813720703
2011-03-25,33.083778381347656
2011-03-28,33.04314422607422
2011-03-29,33.176631927490234
2011-03-30,33.65829849243164
2011-03-31,33.93104553222656
2011-04-01,33.98326110839844
2011-04-04,33.960052490234375
2011-04-05,33.994873046875
2011-04-06,34.01227951049805
2011-04-07,33.635074615478516
2011-04-08,33.391353607177734
2011-04-11,33.41455841064453
2011-04-12,33.35651779174805
2011-04-13,33.3043098449707
2011-04-14,33.785953521728516
2011-04-15,34.22119903564453
2011-04-18,33.91362762451172
2011-04-19,34.180580139160156
2011-04-20,34.58098602294922
2011-04-21,34.81312561035156
2011-04-25,35.04524612426758
2011-04-26,35.35280990600586
2011-04-27,35.613948822021484
2011-04-28,36.08980941772461
2011-04-29,35.880897521972656
2011-05-02,35.93313217163086
2011-05-03,35.625553131103516
2011-05-04,35.42245864868164
2011-05-05,35.39923858642578
2011-05-06,35.08586502075195
2011-05-09,35.265769958496094
2011-05-10,35.822872161865234
2011-05-11,35.44566345214844
2011-05-12,35.50369644165039
2011-05-13,35.12648391723633
2011-05-16,35.178707122802734
2011-05-17,35.16710662841797
2011-05-18,35.50950622558594
2011-05-19,35.660369873046875
2011-05-20,35.22515106201172
2011-05-23,34.86534881591797
2011-05-24,34.96979904174805
2011-05-25,35.13229751586914
2011-05-26,35.60234069824219
2011-05-27,35.805458068847656
2011-05-31,36.374176025390625
2011-06-01,35.32959747314453
2011-06-02,35.07426071166992
2011-06-03,35.21352767944336
2011-06-06,34.697059631347656
2011-06-07,35.06264877319336
2011-06-08,34.963993072509766
2011-06-09,34.586795806884766
2011-06-10,33.71632385253906
2011-06-13,33.8556022644043
2011-06-14,34.3604736328125
2011-06-15,33.80916976928711
2011-06-16,34.07611846923828
2011-06-17,34.40109634399414
2011-06-20,34.81892776489258
2011-06-21,35.0916748046875
2011-06-22,34.987205505371094
2011-06-23,34.279232025146484
2011-06-24,34.284488677978516
2011-06-27,34.430809020996094
2011-06-28,34.717586517333984
2011-06-29,35.08045196533203
2011-06-30,35.17409896850586
2011-07-01,35.77690887451172
2011-07-05,36.05197525024414
2011-07-06,36.32119369506836
2011-07-07,36.777706146240234
2011-07-08,36.73088455200195
2011-07-11,36.09294128417969
2011-07-12,36.215850830078125
2011-07-13,35.85885238647461
2011-07-14,35.52525329589844
2011-07-15,35.9173698425293
2011-07-18,35.665714263916016
2011-07-19,36.23926544189453
2011-07-20,36.50261688232422
2011-07-21,36.79526138305664
2011-07-22,36.976680755615234
2011-07-25,36.631385803222656
2011-07-26,36.71332550048828
2011-07-27,35.683265686035156
2011-07-28,35.71839141845703
2011-07-29,35.7242431640625
2011-08-01,35.185791015625
2011-08-02,34.06209182739258
2011-08-03,33.78116989135742
2011-08-04,32.13075256347656
2011-08-05,31.32893180847168
2011-08-08,28.60748291015625
2011-08-09,31.21187973022461
2011-08-10,30.492021560668945
2011-08-11,32.07221984863281
2011-08-12,32.06635665893555
2011-08-15,33.23686981201172
2011-08-16,33.13740158081055
2011-08-17,33.23102569580078
2011-08-18,31.750314712524414
2011-08-19,31.14165687561035
2011-08-22,31.17677116394043
2011-08-23,31.943456649780273
2011-08-24,32.364837646484375
2011-08-25,31.762020111083984
2011-08-26,32.1483039855957
2011-08-29,33.24858856201172
2011-08-30,33.34222412109375
2011-08-31,33.716796875
2011-09-01,33.23102569580078
2011-09-02,32.44679260253906
2011-09-06,32.30631637573242
2011-09-07,33.52366256713867
2011-09-08,33.26614761352539
2011-09-09,32.224369049072266
2011-09-12,32.32972717285156
2011-09-13,32.40581512451172
2011-09-14,32.61648941040039
2011-09-15,33.15494155883789
2011-09-16,33.47684097290039
2011-09-19,32.74524688720703
2011-09-20,32.72769546508789
2011-09-21,31.001188278198242
2011-09-22,30.246204376220703
2011-09-23,30.468992233276367
2011-09-26,30.894458770751953
2011-09-27,31.201766967773438
2011-09-28,30.409894943237305
2011-09-29,30.882644653320312
2011-09-30,30.061237335205078
2011-10-03,28.642976760864258
2011-10-04,29.771682739257812
2011-10-05,29.51757049560547
2011-10-06,30.327171325683594
2011-10-07,29.482114791870117
2011-10-10,30.953554153442383
2011-10-11,30.338979721069336
2011-10-12,30.835371017456055
2011-10-13,30.63444709777832
2011-10-14,31.343578338623047
2011-10-17,30.663999557495117
2011-10-18,31.745420455932617
2011-10-19,31.379045486450195
2011-10-20,31.556318283081055
2011-10-21,32.59636688232422
2011-10-24,33.405982971191406
2011-10-25,32.862308502197266
2011-10-26,33.104591369628906
2011-10-27,34.6765022277832
2011-10-28,34.747406005859375
2011-10-31,34.357391357421875
2011-11-01,33.252315521240234
2011-11-02,33.89053726196289
2011-11-03,34.357391357421875
2011-11-04,34.07965087890625
2011-11-07,34.08554458618164
2011-11-08,34.52876281738281
2011-11-09,32.950950622558594
2011-11-10,32.94503402709961
2011-11-11,33.831459045410156
2011-11-14,33.20505905151367
2011-11-15,33.453250885009766
2011-11-16,33.13414001464844
2011-11-17,32.52545928955078
2011-11-18,32.7322998046875
2011-11-21,31.904977798461914
2011-11-22,31.75724983215332
2011-11-23,30.7999210357666
2011-11-25,30.935827255249023
2011-11-28,31.62723731994629
2011-11-29,31.5799503326416
2011-11-30,33.05140686035156
2011-12-01,32.779571533203125
2011-12-02,32.750030517578125
2011-12-05,33.027774810791016
2011-12-06,32.97458267211914
2011-12-07,33.3350715637207
2011-12-08,32.57865905761719
2011-12-09,33.29368591308594
2011-12-12,32.70274353027344
2011-12-13,32.31863021850586
2011-12-14,32.50773239135742
2011-12-15,33.05140686035156
2011-12-16,33.417781829833984
2011-12-19,33.128231048583984
2011-12-20,34.13283920288086
2011-12-21,34.12100601196289
2011-12-22,34.61150360107422
2011-12-23,34.76205825805664
2011-12-27,34.917415618896484
2011-12-28,34.49916458129883
2011-12-29,34.80388259887695
2011-12-30,34.65452194213867
2012-01-03,34.947288513183594
2012-01-04,34.349796295166016
2012-01-05,34.67243576049805
2012-01-06,34.55891799926758
2012-01-09,34.439422607421875
2012-01-10,34.821815490722656
2012-01-11,35.06678009033203
2012-01-12,34.80986785888672
2012-01-13,34.88753890991211
2012-01-17,35.17433547973633
2012-01-18,35.419307708740234
2012-01-19,35.556732177734375
2012-01-20,35.77779769897461
2012-01-23,35.951072692871094
2012-01-24,36.22591781616211
2012-01-25,36.69196701049805
2012-01-26,36.94887924194336
2012-01-27,36.96083450317383
2012-01-30,36.68599319458008
2012-01-31,36.865230560302734
2012-02-01,37.229698181152344
2012-02-02,37.31334686279297
2012-02-03,37.833160400390625
2012-02-06,37.71367645263672
2012-02-07,37.618064880371094
2012-02-08,37.68380355834961
2012-02-09,37.40895462036133
2012-02-10,37.06241226196289
2012-02-13,37.4388313293457
2012-02-14,37.056434631347656
2012-02-15,36.835365295410156
2012-02-16,37.223724365234375
2012-02-17,37.253604888916016
2012-02-21,36.67403793334961
2012-02-22,36.36334991455078
2012-02-23,36.817440032958984
2012-02-24,36.865230560302734
2012-02-27,36.80548095703125
2012-02-28,36.59038543701172
2012-02-29,36.44102096557617
2012-03-01,36.662086486816406
2012-03-02,36.608314514160156
2012-03-05,36.97875213623047
2012-03-06,36.48881149291992
2012-03-07,36.68599319458008
2012-03-08,36.49479293823242
2012-03-09,36.67403793334961
2012-03-12,36.94290542602539
2012-03-13,37.68976974487305
2012-03-14,37.588199615478516
2012-03-15,37.534427642822266
2012-03-16,37.7495231628418
2012-03-19,38.012413024902344
2012-03-20,37.958656311035156
2012-03-21,37.904876708984375
2012-03-22,37.38505172729492
2012-03-23,37.618064880371094
2012-03-26,38.05895233154297
2012-03-27,38.06498336791992
2012-03-28,38.00473403930664
2012-03-29,38.02280807495117
2012-03-30,38.33600616455078
2012-04-02,38.60703659057617
2012-04-03,38.45646286010742
2012-04-04,38.03487777709961
2012-04-05,37.89030075073242
2012-04-09,37.48677062988281
2012-04-10,36.67970657348633
2012-04-11,37.14948654174805
2012-04-12,37.66144561767578
2012-04-13,37.504844665527344
2012-04-16,38.01679611206055
2012-04-17,38.3420295715332
2012-04-18,38.08304214477539
2012-04-19,38.08304214477539
2012-04-20,38.546817779541016
2012-04-23,38.149295806884766
2012-04-24,38.72146987915039
2012-04-25,39.167179107666016
2012-04-26,39.263553619384766
2012-04-27,39.5345573425293
2012-04-30,39.43217849731445
2012-05-01,39.85980987548828
2012-05-02,39.79957962036133
2012-05-03,39.66105651855469
2012-05-04,39.31172180175781
2012-05-07,39.588783264160156
2012-05-08,39.516502380371094
2012-05-09,39.39002990722656
2012-05-10,39.42013931274414
2012-05-11,39.50444793701172
2012-05-14,39.00456237792969
2012-05-15,38.79978561401367
2012-05-16,38.37213134765625
2012-05-17,37.25187683105469
2012-05-18,36.8001594543457
2012-05-21,37.6012077331543
2012-05-22,37.67348098754883
2012-05-23,37.727691650390625
2012-05-24,37.89632797241211
2012-05-25,37.745765686035156
2012-05-29,38.281803131103516
2012-05-30,37.37234115600586
2012-05-31,37.65542221069336
2012-06-01,36.733917236328125
2012-06-04,36.48094177246094
2012-06-05,37.23381042480469
2012-06-06,38.05895233154297
2012-06-07,37.78792953491211
2012-06-08,38.3239631652832
2012-06-11,37.46268844604492
2012-06-12,37.81803512573242
2012-06-13,37.62532043457031
2012-06-14,38.17338562011719
2012-06-15,38.40827941894531
2012-06-18,38.727500915527344
2012-06-19,38.88409423828125
2012-06-20,38.866024017333984
2012-06-21,38.23360824584961
2012-06-22,38.23963928222656
2012-06-25,38.044715881347656
2012-06-26,38.17224884033203
2012-06-27,38.32405471801758
2012-06-28,38.74305725097656
2012-06-29,39.73289108276367
2012-07-02,40.170108795166016
2012-07-03,40.40694808959961
2012-07-05,40.157962799072266
2012-07-06,40.2551383972168
2012-07-09,40.297637939453125
2012-07-10,39.86648941040039
2012-07-11,39.909000396728516
2012-07-12,40.03044128417969
2012-07-13,40.5223274230957
2012-07-16,40.60125732421875
2012-07-17,40.98991775512695
2012-07-18,40.74700927734375
2012-07-19,40.321929931640625
2012-07-20,40.10939407348633
2012-07-23,39.81791687011719
2012-07-24,39.68430709838867
2012-07-25,39.66608428955078
2012-07-26,40.018306732177734
2012-07-27,40.40087127685547
2012-07-30,40.5891227722168
2012-07-31,40.528385162353516
2012-08-01,40.33407974243164
2012-08-02,40.44945526123047
2012-08-03,40.76522445678711
2012-08-06,40.72271728515625
2012-08-07,40.242984771728516
2012-08-08,39.969730377197266
2012-08-09,39.84219741821289
2012-08-10,39.896846771240234
2012-08-13,39.86648941040039
2012-08-14,39.78145980834961
2012-08-15,39.96363830566406
2012-08-16,40.267276763916016
2012-08-17,40.2794189453125
2012-08-20,40.1640510559082
2012-08-21,40.24905776977539
2012-08-22,40.224761962890625
2012-08-23,40.10331726074219
2012-08-24,40.236915588378906
2012-08-27,40.358367919921875
2012-08-28,40.49802780151367
2012-08-29,40.48589324951172
2012-08-30,40.39479064941406
2012-08-31,40.5223274230957
2012-09-04,40.807743072509766
2012-09-05,40.7348747253418
2012-09-06,41.09921646118164
2012-09-07,41.13566589355469
2012-09-10,40.81381607055664
2012-09-11,40.93526077270508
2012-09-12,41.020267486572266
2012-09-13,41.524295806884766
2012-09-14,41.75505828857422
2012-09-17,41.63360595703125
2012-09-18,41.2389030456543
2012-09-19,41.00813674926758
2012-09-20,40.40087127685547
2012-09-21,40.40694808959961
2012-09-24,40.25697326660156
2012-09-25,39.66326904296875
2012-09-26,39.65713119506836
2012-09-27,39.828521728515625
2012-09-28,39.76731872558594
2012-10-01,39.47350311279297
2012-10-02,39.7734375
2012-10-03,39.85301971435547
2012-10-04,39.84077072143555
2012-10-05,39.889739990234375
2012-10-08,39.80403137207031
2012-10-09,39.65713119506836
2012-10-10,39.8162841796875
2012-10-11,39.78569030761719
2012-10-12,39.644901275634766
2012-10-15,39.90808868408203
2012-10-16,40.15291976928711
2012-10-17,40.042747497558594
2012-10-18,40.452857971191406
2012-10-19,40.11619186401367
2012-10-22,39.91421890258789
2012-10-23,39.510231018066406
2012-10-24,39.479618072509766
2012-10-25,39.36945724487305
2012-10-26,39.026695251464844
2012-10-31,39.406166076660156
2012-11-01,39.59592819213867
2012-11-02,39.859127044677734
2012-11-05,39.59592819213867
2012-11-06,39.76731872558594
2012-11-07,39.58980941772461
2012-11-08,39.118499755859375
2012-11-09,39.014442443847656
2012-11-12,38.922630310058594
2012-11-13,38.89204406738281
2012-11-14,38.16365432739258
2012-11-15,37.986141204833984
2012-11-16,38.2187385559082
2012-11-19,38.690032958984375
2012-11-20,38.97772216796875
2012-11-21,38.91038513183594
2012-11-23,39.19807052612305
2012-11-26,39.27763748168945
2012-11-27,39.057308197021484
2012-11-28,39.008331298828125
2012-11-29,39.222557067871094
2012-11-30,39.302127838134766
2012-12-03,39.461265563964844
2012-12-04,39.522483825683594
2012-12-05,39.40005111694336
2012-12-06,39.76731872558594
2012-12-07,39.91421890258789
2012-12-10,39.89585876464844
2012-12-11,39.99378967285156
2012-12-12,39.88362121582031
2012-12-13,39.57756805419922
2012-12-14,39.57146072387695
2012-12-17,39.7795524597168
2012-12-18,40.18966293334961
2012-12-19,40.13456344604492
2012-12-20,40.66095733642578
2012-12-21,40.5936393737793
2012-12-24,40.64753723144531
2012-12-26,40.455482482910156
2012-12-27,40.60415267944336
2012-12-28,40.337764739990234
2012-12-31,40.76524353027344
2013-01-02,41.27326583862305
2013-01-03,41.267066955566406
2013-01-04,41.4591178894043
2013-01-07,41.55204391479492
2013-01-08,41.47151565551758
2013-01-09,41.58921432495117
2013-01-10,41.63258361816406
2013-01-11,41.60781478881836
2013-01-14,41.72551727294922
2013-01-15,41.923763275146484
2013-01-16,41.874202728271484
2013-01-17,42.00429916381836
2013-01-18,42.18396759033203
2013-01-22,42.40080261230469
2013-01-23,42.388423919677734
2013-01-24,42.47515869140625
2013-01-25,42.71675491333008
2013-01-28,42.82828903198242
2013-01-29,42.95220947265625
2013-01-30,42.543296813964844
2013-01-31,42.289302825927734
2013-02-01,42.537105560302734
2013-02-04,42.43798065185547
2013-02-05,42.338844299316406
2013-02-06,42.48754119873047
2013-02-07,42.307884216308594
2013-02-08,42.698177337646484
2013-02-11,42.7601318359375
2013-02-12,43.082298278808594
2013-02-13,43.05751037597656
2013-02-14,42.877845764160156
2013-02-15,42.89643859863281
2013-02-19,43.23719024658203
2013-02-20,42.9583854675293
2013-02-21,42.636226654052734
2013-02-22,43.0637092590332
2013-02-25,42.24592208862305
2013-02-26,42.537105560302734
2013-02-27,42.84687423706055
2013-02-28,42.80350875854492
2013-03-01,42.94599151611328
2013-03-04,43.26814651489258
2013-03-05,43.60890197753906
2013-03-06,43.47878646850586
2013-03-07,43.27433395385742
2013-03-08,43.34870147705078
2013-03-11,43.38587188720703
2013-03-12,43.22478485107422
2013-03-13,43.26814651489258
2013-03-14,43.54075241088867
2013-03-15,43.6398811340332
2013-03-18,43.39826583862305
2013-03-19,43.187618255615234
2013-03-20,43.32391357421875
2013-03-21,43.193809509277344
2013-03-22,43.42106628417969
2013-03-25,43.42729949951172
2013-03-26,43.8018913269043
2013-03-27,43.88304901123047
2013-03-28,44.03289794921875
2013-04-01,44.16398239135742
2013-04-02,44.30134963989258
2013-04-03,44.14527130126953
2013-04-04,44.86323547363281
2013-04-05,45.1067008972168
2013-04-08,45.46880340576172
2013-04-09,45.47504425048828
2013-04-10,45.756004333496094
2013-04-11,46.02444839477539
2013-04-12,46.13683319091797
2013-04-15,45.1816291809082
2013-04-16,45.93080520629883
2013-04-17,45.44382858276367
2013-04-18,45.375160217285156
2013-04-19,46.074398040771484
2013-04-22,46.0119514465332
2013-04-23,46.2679443359375
2013-04-24,46.36782455444336
2013-04-25,46.21174621582031
2013-04-26,46.061912536621094
2013-04-29,46.45521926879883
2013-04-30,46.99838638305664
2013-05-01,46.623802185058594
2013-05-02,46.92970657348633
2013-05-03,47.11699295043945
2013-05-06,47.3604850769043
2013-05-07,47.622684478759766
2013-05-08,47.64766311645508
2013-05-09,47.335514068603516
2013-05-10,47.51033020019531
2013-05-13,47.735069274902344
2013-05-14,47.90987777709961
2013-05-15,48.384361267089844
2013-05-16,48.13462448120117
2013-05-17,48.4030876159668
2013-05-20,48.51546859741211
2013-05-21,48.790157318115234
2013-05-22,47.603965759277344
2013-05-23,46.71120071411133
2013-05-24,46.592567443847656
2013-05-28,46.193016052246094
2013-05-29,45.21283721923828
2013-05-30,44.788299560546875
2013-05-31,44.1889533996582
2013-06-03,44.43870162963867
2013-06-04,43.820613861083984
2013-06-05,43.45851516723633
2013-06-06,44.15775680541992
2013-06-07,44.16398239135742
2013-06-10,43.78315734863281
2013-06-11,43.13386917114258
2013-06-12,42.54702377319336
2013-06-13,43.65205764770508
2013-06-14,43.814369201660156
2013-06-17,43.939239501953125
2013-06-18,44.16398239135742
2013-06-19,42.809234619140625
2013-06-20,41.02993392944336
2013-06-21,41.58557891845703
2013-06-24,41.39712142944336
2013-06-25,42.090415954589844
2013-06-26,42.727012634277344
2013-06-27,43.58420944213867
2013-06-28,43.31318283081055
2013-07-01,43.21864318847656
2013-07-02,43.88044357299805
2013-07-03,43.590511322021484
2013-07-05,43.38252639770508
2013-07-08,43.42665100097656
2013-07-09,44.044315338134766
2013-07-10,44.06322479248047
2013-07-11,45.12840270996094
2013-07-12,44.85108184814453
2013-07-15,45.04016876220703
2013-07-16,45.07168960571289
2013-07-17,45.235557556152344
2013-07-18,45.620033264160156
2013-07-19,45.58852005004883
2013-07-22,45.72718048095703
2013-07-23,45.67676544189453
2013-07-24,44.788055419921875
2013-07-25,44.857391357421875
2013-07-26,44.89522171020508
2013-07-29,44.56114196777344
2013-07-30,44.42880630493164
2013-07-31,43.7039680480957
2013-08-01,43.533790588378906
2013-08-02,43.31949996948242
2013-08-05,43.28795623779297
2013-08-06,43.1367073059082
2013-08-07,43.02325439453125
2013-08-08,43.042144775390625
2013-08-09,43.42033004760742
2013-08-12,43.11149978637695
2013-08-13,42.51902770996094
2013-08-14,42.35514831542969
2013-08-15,41.57991027832031
2013-08-16,40.5588493347168
2013-08-19,40.02310562133789
2013-08-20,40.93071365356445
2013-08-21,40.83616256713867
2013-08-22,41.081974029541016
2013-08-23,41.51057052612305
2013-08-26,41.39081954956055
2013-08-27,41.18914031982422
2013-08-28,40.9370231628418
2013-08-29,41.00003433227539
2013-08-30,40.65339279174805
2013-09-03,40.3004264831543
2013-09-04,40.64707946777344
2013-09-05,40.21849060058594
2013-09-06,40.84246063232422
2013-09-09,41.693359375
2013-09-10,41.661842346191406
2013-09-11,41.995887756347656
2013-09-12,41.724857330322266
2013-09-13,41.84461212158203
2013-09-16,42.26061248779297
2013-09-17,42.235389709472656
